count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
520;1;0;0;21;21;62;0
521;2;1;1;52;52;21;0
522;0;2;0;53;42;52;1
523;0;2;1;42;42;53;0
524;1;0;0;65;65;42;0
525;2;1;0;11;53;65;1
526;2;1;1;64;64;11;0
527;0;2;0;65;41;64;1
528;0;2;1;52;52;65;0
529;1;0;0;21;21;52;0
530;2;1;1;22;22;21;0
531;0;2;0;33;31;22;1
532;0;2;1;31;31;33;0
533;1;0;0;43;43;31;0
534;2;1;0;51;41;43;1
535;2;1;1;52;52;51;0
536;0;2;0;61;61;52;0
537;1;0;0;44;44;61;0
538;2;1;0;55;63;44;1
539;2;1;1;52;52;55;0
540;0;2;0;53;31;52;1
541;0;2;1;22;22;53;0
542;1;0;0;33;42;22;1
543;1;0;1;64;64;33;0
544;2;1;0;65;52;64;1
545;2;1;1;31;31;65;0
546;0;2;0;41;41;31;0
547;1;0;0;42;32;41;1
548;1;0;1;41;41;42;0
549;2;1;0;54;54;41;0
550;0;2;0;64;64;54;0
551;1;0;0;65;41;64;1
552;1;0;1;43;43;65;0
553;2;1;0;65;65;43;0
554;0;2;0;11;64;65;1
555;0;2;1;61;61;11;0
556;1;0;0;64;64;61;0
557;2;1;0;65;62;64;1
558;2;1;1;32;32;65;0
559;0;2;0;53;53;32;0
560;1;0;0;54;31;53;1
561;1;0;1;32;32;54;0
562;2;1;0;52;52;32;0
563;0;2;0;53;42;52;1
564;0;2;1;52;52;53;0
565;1;0;0;53;43;52;1
566;1;0;1;44;44;53;0
567;2;1;0;55;51;44;1
568;2;1;1;55;55;55;0
569;0;2;0;66;54;55;1
570;0;2;1;63;63;66;0
571;1;0;0;44;44;63;0
572;2;1;0;55;32;44;1
573;2;1;1;11;11;55;0
574;0;2;0;55;55;11;0
575;1;0;0;66;33;55;1
576;1;0;1;63;63;66;0
577;2;1;0;64;31;63;1
578;2;1;1;61;61;64;0
579;0;2;0;62;62;61;1
580;1;0;1;42;42;62;0
581;2;1;0;43;43;42;1
582;0;2;1;51;51;43;0
583;1;0;0;52;42;51;1
584;1;0;1;53;53;52;0
585;2;1;0;54;32;53;1
586;2;1;1;53;53;54;0
587;0;2;0;54;41;53;1
588;0;2;1;44;44;54;0
589;1;0;0;21;21;44;0
590;2;1;1;62;62;21;0
591;0;2;0;63;53;62;1
592;0;2;1;52;52;63;0
593;1;0;0;53;51;52;1
594;1;0;1;52;52;53;0
595;2;1;0;63;63;52;0
596;0;2;0;66;66;63;0
597;1;0;0;21;64;66;1
598;1;0;1;65;65;21;0
599;2;1;0;11;11;65;1
600;0;2;1;64;64;11;0
601;1;0;0;65;63;64;1
602;1;0;1;61;61;65;0
603;2;1;0;44;44;61;0
604;0;2;0;55;31;44;1
605;0;2;1;63;63;55;0
