count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
395;1;0;0;55;55;33;1
396;1;0;1;65;65;55;0
397;2;1;0;65;65;55;1
398;2;1;1;65;65;65;0
399;0;2;0;65;65;65;1
400;0;2;1;43;43;65;0
401;1;0;0;52;52;43;0
402;2;1;0;52;52;43;1
403;2;1;1;43;43;52;0
404;0;2;0;11;41;43;0
405;1;0;0;44;31;11;0
406;2;1;0;55;53;44;0
407;0;2;0;21;62;55;0
408;1;0;0;21;62;55;1
409;0;2;1;66;66;21;0
410;1;0;0;66;66;21;1
411;1;0;1;52;52;66;0
412;2;1;0;55;55;52;0
413;0;2;0;55;55;52;1
414;0;2;1;64;64;55;0
415;1;0;0;22;52;64;0
416;2;1;0;21;52;22;0
417;0;2;0;21;52;22;1
418;2;1;1;21;21;21;0
419;0;2;0;21;21;21;1
420;0;2;1;52;52;21;0
421;1;0;0;52;52;21;1
422;1;0;1;43;43;52;0
423;2;1;0;65;41;43;0
424;0;2;0;65;41;43;1
425;2;1;1;44;44;65;0
426;0;2;0;44;44;65;1
427;0;2;1;62;62;44;0
428;1;0;0;62;62;44;1
429;1;0;1;53;53;62;0
430;2;1;0;53;53;62;1
431;2;1;1;44;44;53;0
432;0;2;0;66;41;44;0
433;1;0;0;21;44;66;0
434;2;1;0;21;44;66;1
435;1;0;1;32;32;21;0
436;2;1;0;41;41;32;0
437;0;2;0;21;21;41;0
438;1;0;0;21;21;41;1
439;1;0;1;53;53;21;0
440;2;1;0;53;53;21;1
441;2;1;1;21;21;53;0
442;0;2;0;21;21;53;1
443;0;2;1;66;66;21;0
444;1;0;0;66;66;21;1
445;1;0;1;55;55;66;0
446;2;1;0;66;62;55;0
447;0;2;0;21;52;66;0
448;1;0;0;21;52;66;1
449;0;2;1;54;54;21;0
450;1;0;0;54;54;21;1
451;1;0;1;21;21;54;0
452;2;1;0;21;21;54;1
453;2;1;1;21;21;21;0
454;0;2;0;21;21;21;1
455;0;2;1;43;43;21;0
456;1;0;0;43;43;21;1
457;1;0;1;55;55;43;0
458;2;1;0;55;55;43;1
459;2;1;1;31;31;55;0
460;0;2;0;43;43;31;0
461;1;0;0;22;41;43;0
462;2;1;0;21;52;22;0
463;0;2;0;21;52;22;1
464;2;1;1;55;55;21;0
465;0;2;0;55;55;21;1
466;0;2;1;21;21;55;0
467;1;0;0;21;21;55;1
468;1;0;1;43;43;21;0
469;2;1;0;53;53;43;0
470;0;2;0;66;31;53;0
471;1;0;0;21;41;66;0
472;2;1;0;21;41;66;1
473;1;0;1;43;43;21;0
474;2;1;0;64;64;43;0
475;0;2;0;65;52;64;0
476;1;0;0;66;63;65;0
477;2;1;0;21;63;66;0
478;0;2;0;21;63;66;1
479;2;1;1;62;62;21;0
480;0;2;0;62;62;21;1
481;0;2;1;44;44;62;0
482;1;0;0;66;66;44;0
483;2;1;0;66;66;44;1
484;2;1;1;62;62;66;0
485;0;2;0;21;21;62;0
486;1;0;0;21;21;62;1
487;1;0;1;32;32;21;0
488;2;1;0;64;64;32;0
489;0;2;0;64;64;32;1
490;0;2;1;52;52;64;0
491;1;0;0;62;42;52;0
492;2;1;0;65;41;62;0
493;0;2;0;65;41;62;1
494;2;1;1;62;62;65;0
495;0;2;0;62;62;65;1
496;0;2;1;53;53;62;0
497;1;0;0;53;53;62;1
498;1;0;1;42;42;53;0
499;2;1;0;53;53;42;0
500;0;2;0;54;54;53;0
501;1;0;0;65;65;54;0
502;2;1;0;66;66;65;0
503;0;2;0;66;66;65;1
504;0;2;1;44;44;66;0
505;1;0;0;44;44;66;1
