count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
426;1;0;1;21;21;44;1
427;2;1;1;32;32;21;0
428;0;2;0;41;41;32;1
429;1;0;1;54;54;41;0
430;2;1;0;21;52;54;0
431;0;2;1;61;61;21;1
432;1;0;1;65;65;61;1
433;2;1;1;41;41;65;0
434;0;2;0;62;62;41;0
435;1;0;0;66;43;62;1
436;1;0;1;32;32;66;0
437;2;1;0;53;53;32;0
438;0;2;0;64;64;53;1
439;1;0;1;61;61;64;0
440;2;1;0;65;52;61;0
441;0;2;0;21;62;65;1
442;0;2;1;54;54;21;0
443;1;0;0;65;41;54;0
444;2;1;0;66;51;65;0
445;0;2;0;21;62;66;1
446;0;2;1;64;64;21;1
447;1;0;1;42;42;64;0
448;2;1;0;54;54;42;1
449;0;2;1;64;64;54;0
450;1;0;0;21;21;64;1
451;2;1;1;53;53;21;0
452;0;2;0;44;53;53;0
453;1;0;0;21;42;44;1
454;1;0;1;53;53;21;1
455;2;1;1;55;55;53;1
456;0;2;1;52;52;55;0
457;1;0;0;65;65;52;0
458;2;1;0;22;31;65;1
459;2;1;1;31;31;22;0
460;0;2;0;65;65;31;0
461;1;0;0;44;62;65;1
462;1;0;1;41;41;44;0
463;2;1;0;21;21;41;0
464;0;2;1;44;44;21;0
465;1;0;0;66;22;44;1
466;1;0;1;52;52;66;0
467;2;1;0;22;22;52;0
468;0;2;0;66;64;22;1
469;0;2;1;21;21;66;1
470;1;0;1;32;32;21;0
471;2;1;0;21;21;32;1
472;0;2;1;41;41;21;1
473;1;0;1;61;61;41;0
474;2;1;0;22;41;61;0
475;0;2;0;33;53;22;1
476;0;2;1;63;63;33;0
477;1;0;0;21;41;63;1
478;1;0;1;51;51;21;0
479;2;1;0;21;51;51;1
480;2;1;1;52;52;21;0
481;0;2;0;54;43;52;0
482;1;0;0;55;41;54;0
483;2;1;0;21;51;55;1
484;2;1;1;62;62;21;0
485;0;2;0;55;62;62;1
486;0;2;1;65;65;55;0
487;1;0;0;55;32;65;0
488;2;1;0;66;31;55;0
489;0;2;0;21;63;66;1
490;0;2;1;62;62;21;0
491;1;0;0;11;41;62;0
492;2;1;0;44;51;11;1
493;2;1;1;52;52;44;1
494;0;2;1;64;64;52;0
495;1;0;0;33;54;64;1
496;1;0;1;65;65;33;0
497;2;1;0;44;42;65;0
498;0;2;0;55;51;44;1
499;0;2;1;32;32;55;0
