count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
467;0;2;1;31;31;66;0
468;1;0;0;33;33;31;0
469;2;1;0;66;54;33;1
470;2;1;1;21;21;66;0
471;0;2;1;52;52;21;0
472;1;0;0;63;31;52;1
473;1;0;1;52;52;63;1
474;2;1;1;41;41;52;0
475;0;2;0;52;52;41;1
476;1;0;1;43;43;52;0
477;2;1;0;61;61;43;0
478;0;2;0;63;63;61;0
479;1;0;0;22;62;63;1
480;1;0;1;42;42;22;0
481;2;1;0;11;41;42;1
482;2;1;1;53;53;11;0
483;0;2;0;11;53;53;0
484;1;0;0;21;32;11;0
485;2;1;1;42;42;21;1
486;0;2;1;52;52;42;1
487;1;0;1;44;44;52;1
488;2;1;1;52;52;44;1
489;0;2;1;65;65;52;0
490;1;0;0;55;42;65;0
491;2;1;0;21;64;55;1
492;2;1;1;64;64;21;0
493;0;2;0;44;44;64;1
494;1;0;1;62;62;44;0
495;2;1;0;64;61;62;1
496;2;1;1;31;31;64;0
497;0;2;0;65;65;31;1
498;1;0;1;63;63;65;1
499;2;1;1;21;21;63;1
500;0;2;1;51;51;21;0
501;1;0;0;62;62;51;0
502;2;1;0;21;21;62;1
503;0;2;1;53;53;21;0
504;1;0;0;22;22;53;1
505;2;1;1;21;21;22;1
506;0;2;1;63;63;21;0
507;1;0;0;65;65;63;1
508;2;1;1;32;32;65;1
509;0;2;1;21;21;32;0
510;1;0;1;11;11;21;1
511;2;1;1;64;64;11;1
512;0;2;1;41;41;64;0
513;1;0;0;62;62;41;0
514;2;1;0;33;33;62;0
515;0;2;0;66;53;33;0
516;1;0;0;21;62;66;1
517;1;0;1;32;32;21;0
518;2;1;0;42;42;32;1
519;0;2;1;64;64;42;0
520;1;0;0;21;32;64;1
521;1;0;1;31;31;21;0
522;2;1;0;61;61;31;0
523;0;2;0;55;42;61;0
524;1;0;0;21;32;55;0
525;2;1;1;51;51;21;0
526;0;2;0;65;31;51;0
527;1;0;0;21;41;65;0
528;2;1;1;64;64;21;0
529;0;2;0;22;41;64;1
530;0;2;1;41;41;22;0
531;1;0;0;52;52;41;0
532;2;1;0;64;64;52;0
533;0;2;0;11;61;64;0
534;1;0;0;66;31;11;1
535;1;0;1;41;41;66;1
536;2;1;1;32;32;41;1
537;0;2;1;55;55;32;0
538;1;0;0;21;11;55;1
539;1;0;1;43;43;21;0
540;2;1;0;61;61;43;0
541;0;2;0;64;54;61;1
542;0;2;1;32;32;64;0
543;1;0;0;51;32;32;0
544;2;1;0;61;61;51;0
545;0;2;0;63;63;61;0
546;1;0;0;64;64;63;0
547;2;1;0;65;65;64;1
548;0;2;1;64;64;65;0
549;1;0;0;21;21;64;0
550;2;1;1;63;63;21;1
551;0;2;1;42;42;63;1
552;1;0;1;42;42;42;0
553;2;1;0;43;43;42;0
554;0;2;0;53;53;43;0
555;1;0;0;64;64;53;0
556;2;1;0;55;51;64;1
557;2;1;1;55;55;55;1
558;0;2;1;52;52;55;0
559;1;0;0;65;42;52;0
560;2;1;0;21;62;65;1
561;2;1;1;52;52;21;0
562;0;2;0;66;66;52;0
563;1;0;0;21;32;66;1
564;1;0;1;65;65;21;1
565;2;1;1;51;51;65;1
566;0;2;1;32;32;51;0
567;1;0;0;65;65;32;0
568;2;1;0;33;31;65;0
569;0;2;0;55;64;33;0
570;1;0;0;66;43;55;1
571;1;0;1;61;61;66;0
572;2;1;0;64;51;61;0
573;0;2;0;33;62;64;0
574;1;0;0;55;54;33;1
575;1;0;1;11;11;55;0
576;2;1;0;44;31;11;0
577;0;2;0;21;64;44;1
578;0;2;1;53;53;21;0
579;1;0;0;62;32;53;1
580;1;0;1;44;44;62;0
581;2;1;0;21;65;44;0
582;0;2;1;61;61;21;1
583;1;0;1;31;31;61;0
584;2;1;0;41;41;31;0
585;0;2;0;42;42;41;0
586;1;0;0;61;61;42;0
587;2;1;0;65;65;61;0
588;0;2;0;21;54;65;0
589;1;0;1;62;62;21;0
590;2;1;0;44;53;62;1
591;2;1;1;32;32;44;0
592;0;2;0;11;11;32;1
593;1;0;1;31;31;11;0
594;2;1;0;65;65;31;0
595;0;2;0;11;11;65;0
596;1;0;0;33;41;11;1
597;1;0;1;53;53;33;0
598;2;1;0;54;54;53;0
599;0;2;0;66;66;54;1
600;1;0;1;41;41;66;0
601;2;1;0;61;61;41;0
602;0;2;0;62;41;61;0
603;1;0;0;21;42;62;1
604;1;0;1;22;22;21;1
605;2;1;1;22;22;22;0
606;0;2;0;21;21;22;1
607;1;0;1;31;31;21;0
608;2;1;0;54;31;31;0
609;0;2;0;21;21;54;1
610;1;0;1;54;54;21;0
611;2;1;0;66;52;54;0
612;0;2;0;21;44;66;0
613;1;0;1;21;21;21;1
614;2;1;1;33;33;21;0
615;0;2;0;44;11;33;1
616;0;2;1;21;21;44;0
617;1;0;1;42;42;21;0
618;2;1;0;63;63;42;0
619;0;2;0;33;43;63;0
620;1;0;0;21;52;33;1
621;1;0;1;21;21;21;0
622;2;1;1;52;52;21;0
623;0;2;0;22;22;52;0
624;1;0;0;55;65;22;0
625;2;1;0;66;64;55;1
626;2;1;1;52;52;66;0
627;0;2;0;21;21;52;1
628;1;0;1;31;31;21;0
629;2;1;0;43;43;31;1
630;0;2;1;41;41;43;1
631;1;0;1;51;51;41;0
632;2;1;0;44;44;51;0
633;0;2;0;66;53;44;1
634;0;2;1;21;21;66;0
635;1;0;1;42;42;21;1
636;2;1;1;62;62;42;0
637;0;2;0;64;31;62;0
638;1;0;0;65;32;64;1
639;1;0;1;54;54;65;0
640;2;1;0;61;61;54;0
641;0;2;0;66;43;61;1
642;0;2;1;64;64;66;0
643;1;0;0;21;64;64;0
644;2;1;1;62;62;21;1
645;0;2;1;53;53;62;0
646;1;0;0;33;33;53;1
647;2;1;1;52;52;33;0
648;0;2;0;22;22;52;1
649;1;0;1;43;43;22;0
650;2;1;0;53;41;43;1
651;2;1;1;54;54;53;0
652;0;2;0;63;63;54;0
653;1;0;0;21;42;63;1
654;1;0;1;51;51;21;0
655;2;1;0;33;33;51;1
656;0;2;1;33;33;33;1
657;1;0;1;61;61;33;0
658;2;1;0;62;62;61;0
659;0;2;0;65;43;62;1
660;0;2;1;42;42;65;1
661;1;0;1;52;52;42;1
662;2;1;1;53;53;52;1
663;0;2;1;41;41;53;0
664;1;0;0;21;21;41;1
665;2;1;1;32;32;21;0
666;0;2;0;52;52;32;0
667;1;0;0;21;21;52;0
668;2;1;1;63;63;21;1
669;0;2;1;66;66;63;1
670;1;0;1;65;65;66;0
671;2;1;0;33;41;65;1
672;2;1;1;61;61;33;0
673;0;2;0;44;44;61;1
674;1;0;1;33;33;44;0
675;2;1;0;44;43;33;0
676;0;2;0;66;51;44;1
677;0;2;1;31;31;66;0
678;1;0;0;62;62;31;0
679;2;1;0;66;62;62;1
680;2;1;1;66;66;66;0
681;0;2;0;21;63;66;1
682;0;2;1;11;11;21;0
683;1;0;0;33;33;11;1
684;2;1;1;64;64;33;1
685;0;2;1;42;42;64;0
686;1;0;0;52;52;42;0
687;2;1;0;44;52;52;1
688;2;1;1;21;21;44;1
689;0;2;1;31;31;21;0
690;1;0;0;64;64;31;1
691;2;1;1;11;11;64;1
692;0;2;1;11;11;11;0
693;1;0;0;66;32;11;0
694;2;1;0;21;54;66;1
695;2;1;1;61;61;21;1
696;0;2;1;53;53;61;1
697;1;0;1;31;31;53;0
698;2;1;0;32;32;31;0
699;0;2;0;61;61;32;1
700;1;0;1;32;32;61;0
701;2;1;0;62;62;32;0
702;0;2;0;63;41;62;1
703;0;2;1;22;22;63;0
704;1;0;0;44;64;22;1
705;1;0;1;52;52;44;0
706;2;1;0;61;31;52;0
707;0;2;0;62;41;61;1
708;0;2;1;22;22;62;1
709;1;0;1;21;21;22;1
710;2;1;1;21;21;21;1
711;0;2;1;65;65;21;0
712;1;0;0;66;54;65;0
713;2;1;0;21;21;66;0
714;0;2;1;44;44;21;1
715;1;0;1;65;65;44;1
716;2;1;1;53;53;65;0
717;0;2;0;62;42;53;0
718;1;0;0;65;53;62;0
719;2;1;0;21;32;65;1
720;2;1;1;52;52;21;0
721;0;2;0;53;53;52;1
722;1;0;1;32;32;53;0
723;2;1;0;66;66;32;1
724;0;2;1;65;65;66;0
725;1;0;0;44;63;65;0
726;2;1;0;66;33;44;1
727;2;1;1;43;43;66;0
728;0;2;0;55;55;43;0
729;1;0;0;21;32;55;0
730;2;1;1;62;62;21;1
731;0;2;1;51;51;62;0
732;1;0;0;11;11;51;0
733;2;1;0;44;53;11;1
734;2;1;1;32;32;44;1
735;0;2;1;55;55;32;0
736;1;0;0;21;42;55;0
737;2;1;1;33;33;21;0
738;0;2;0;44;54;33;0
739;1;0;0;55;41;44;0
740;2;1;0;66;65;55;1
741;2;1;1;63;63;66;0
742;0;2;0;22;41;63;1
743;0;2;1;52;52;22;1
744;1;0;1;64;64;52;0
745;2;1;0;66;53;64;1
746;2;1;1;55;55;66;0
747;0;2;0;66;62;55;0
748;1;0;0;21;31;66;1
749;1;0;1;53;53;21;0
750;2;1;0;62;62;53;1
751;0;2;1;65;65;62;1
752;1;0;1;62;62;65;1
753;2;1;1;43;43;62;0
754;0;2;0;62;62;43;1
755;1;0;1;63;63;62;0
756;2;1;0;22;62;63;0
757;0;2;0;55;62;22;1
758;0;2;1;64;64;55;0
759;1;0;0;66;62;64;1
760;1;0;1;41;41;66;0
761;2;1;0;43;43;41;0
762;0;2;0;54;54;43;0
763;1;0;0;22;54;54;0
764;2;1;0;55;32;22;0
765;0;2;0;21;52;55;0
766;1;0;1;61;61;21;1
767;2;1;1;32;32;61;0
768;0;2;0;21;21;32;1
769;1;0;1;51;51;21;1
770;2;1;1;65;65;51;1
771;0;2;1;64;64;65;1
772;1;0;1;53;53;64;0
773;2;1;0;65;43;53;0
774;0;2;0;33;33;65;0
775;1;0;0;21;11;33;1
776;1;0;1;65;65;21;0
777;2;1;0;33;51;65;0
778;0;2;0;44;61;33;1
779;0;2;1;63;63;44;1
780;1;0;1;62;62;63;0
781;2;1;0;66;66;62;1
782;0;2;1;11;11;66;1
783;1;0;1;31;31;11;0
784;2;1;0;43;43;31;0
785;0;2;0;55;55;43;1
786;1;0;1;44;44;55;1
787;2;1;1;42;42;44;0
788;0;2;0;22;22;42;1
789;1;0;1;21;21;22;0
790;2;1;1;11;11;21;1
791;0;2;1;62;62;11;0
792;1;0;0;22;51;62;0
793;2;1;0;33;51;22;1
794;2;1;1;21;21;33;0
795;0;2;1;61;61;21;0
796;1;0;0;55;32;61;1
797;1;0;1;64;64;55;0
798;2;1;0;55;53;64;0
799;0;2;0;21;54;55;1
800;0;2;1;44;44;21;1
801;1;0;1;21;21;44;0
802;2;1;1;65;65;21;1
803;0;2;1;63;63;65;0
804;1;0;0;44;44;63;0
805;2;1;0;66;43;44;0
806;0;2;0;21;63;66;0
807;1;0;1;53;53;21;0
808;2;1;0;55;55;53;0
809;0;2;0;21;42;55;1
810;0;2;1;11;11;21;0
811;1;0;0;33;54;11;0
812;2;1;0;44;64;33;1
813;2;1;1;33;33;44;1
814;0;2;1;42;42;33;0
815;1;0;0;43;43;42;1
816;2;1;1;51;51;43;0
817;0;2;0;63;63;51;0
818;1;0;0;21;52;63;0
819;2;1;1;54;54;21;0
820;0;2;0;11;11;54;0
821;1;0;0;66;42;11;1
822;1;0;1;64;64;66;0
823;2;1;0;44;62;64;0
824;0;2;0;66;65;44;1
825;0;2;1;53;53;66;0
826;1;0;0;65;65;53;0
827;2;1;0;33;63;65;0
828;0;2;0;55;64;33;1
829;0;2;1;43;43;55;0
830;1;0;0;61;61;43;1
831;2;1;1;31;31;61;0
832;0;2;0;62;62;31;0
833;1;0;0;63;63;62;1
834;2;1;1;21;21;63;1
835;0;2;1;63;63;21;1
836;1;0;1;21;21;63;1
837;2;1;1;44;44;21;1
838;0;2;1;11;11;44;0
839;1;0;0;55;55;11;1
840;2;1;1;32;32;55;0
841;0;2;0;53;53;32;0
842;1;0;0;33;33;53;1
843;2;1;1;51;51;33;1
844;0;2;1;43;43;51;0
845;1;0;0;55;55;43;1
846;2;1;1;53;53;55;0
847;0;2;0;65;65;53;1
848;1;0;1;21;21;65;0
849;2;1;1;31;31;21;0
850;0;2;0;43;43;31;0
851;1;0;0;21;21;43;1
852;2;1;1;63;63;21;1
853;0;2;1;53;53;63;0
854;1;0;0;64;64;53;1
855;2;1;1;21;21;64;1
856;0;2;1;54;54;21;1
857;1;0;1;63;63;54;0
858;2;1;0;33;54;63;1
859;2;1;1;31;31;33;0
860;0;2;0;54;54;31;0
861;1;0;0;33;43;54;0
862;2;1;0;66;61;33;1
863;2;1;1;21;21;66;0
864;0;2;1;43;43;21;0
